filename,play_count,like_count
268.jpg,4452867,83717
269.jpg,76326,1614
270.jpg,48626,0
271.jpg,108438,1148
272.jpg,40798,680
273.jpg,216230,14058
274.jpg,686922,6003
275.jpg,471386,26793
276.jpg,278931,0
277.jpg,760333,19410
278.jpg,3571809,66605
279.jpg,132047,2361
280.jpg,45724,2447
281.jpg,4452869,83717
282.jpg,50499,0
283.jpg,471386,26798
284.jpg,45729,2447
285.jpg,108438,1148
286.jpg,132048,2361
287.jpg,483627,3607
288.jpg,62314,0
289.jpg,316295,26277
290.jpg,122424,4980
291.jpg,967101,30737
292.jpg,1096997,14984
293.jpg,936364,20113
294.jpg,50048,0
295.jpg,19687,292
296.jpg,103388,1320
297.jpg,37504,1113
298.jpg,292181,2475
299.jpg,6976,85
300.jpg,16370,0
301.jpg,9073000,213645
302.jpg,593233,21301
303.jpg,569057,29021
304.jpg,4215682,36888
305.jpg,2882018,53203
306.jpg,7421528,172951
307.jpg,953886,23628
308.jpg,4613829,114158
309.jpg,6923643,133367
310.jpg,7254851,81999
311.jpg,6990669,114698
312.jpg,1225311,105921
313.jpg,74486,2964
314.jpg,7744620,43601
315.jpg,838842,70569
316.jpg,154586,2016
317.jpg,217776,19741
318.jpg,9540310,85549
319.jpg,173746,6325
320.jpg,1900856,24383
321.jpg,103630,3690
322.jpg,2125876,68807
323.jpg,73322,0
324.jpg,25876,1817
325.jpg,730405,20613
326.jpg,77847,1966
327.jpg,16,0
328.jpg,587052,10121
329.jpg,6383,0
330.jpg,6524754,97073
331.jpg,1510521,102081
332.jpg,591031,25441
333.jpg,438187,7840
334.jpg,49902,503
335.jpg,179605,0
336.jpg,42334,574
337.jpg,119606,3133
338.jpg,42860,1034
339.jpg,101724,1648
340.jpg,45940,2259
341.jpg,255748,30192
342.jpg,101724,1648
343.jpg,18565,0
344.jpg,503872,8479
345.jpg,107026,1383
346.jpg,49903,503
347.jpg,1510521,102081
348.jpg,10778,426
349.jpg,605247,0
350.jpg,25876,1817
351.jpg,118144,1032
352.jpg,237579,1236
353.jpg,4941528,26172
354.jpg,38856,2712
355.jpg,500922,0
356.jpg,325198,4319
357.jpg,177152,1826
358.jpg,100988,5105
359.jpg,1900873,24472
360.jpg,239514,3406
361.jpg,982569,2913
362.jpg,1069,50
363.jpg,42334,574
364.jpg,81850,1152
365.jpg,997646,11111
366.jpg,663730,0
367.jpg,424244,22646
368.jpg,255761,30192
369.jpg,107110,3242
370.jpg,259920,548
371.jpg,459042,3386
372.jpg,997850,0
373.jpg,4869,93
374.jpg,50913,6312
375.jpg,38856,2712
376.jpg,180554,3643
377.jpg,3,1
378.jpg,9418,0
379.jpg,6115,251
380.jpg,6524760,97073
381.jpg,244338,5673
382.jpg,3,1
383.jpg,9419,0
384.jpg,405547,5174
385.jpg,503124,8291
386.jpg,107121,3242
387.jpg,1114,46
388.jpg,6115,251
389.jpg,23005,0
390.jpg,8130445,73889
391.jpg,77859,1966
392.jpg,481,30
393.jpg,426,4
394.jpg,1069,50
395.jpg,21871,0
396.jpg,429061,4385
397.jpg,100031,748
398.jpg,237579,1236
399.jpg,503873,8479
400.jpg,238645,1935
